Date,Open,High,Low,Close,Adjusted_close,Volume
2026-03-09,2.92,2.92,2.47,2.65,2.65,1275821
2026-03-10,2.67,2.98,2.67,2.9,2.9,638938
2026-03-11,2.91,3.08,2.66,3,3,1563096
2026-03-12,3.01,3.08,2.77,3,3,863451
2026-03-13,2.95,3.01,2.72,2.78,2.78,1313152
2026-03-16,2.66,2.87,2.56,2.87,2.87,1225412
2026-03-17,2.88,2.94,2.61,2.73,2.73,1190705
2026-03-18,2.73,2.73,2.48,2.58,2.58,836862
2026-03-19,2.4,2.4,2.13,2.18,2.18,1728413
2026-03-20,2.2,2.2,1.91,1.985,1.985,2142523
2026-03-23,1.795,1.92,1.67,1.7,1.7,2416034
2026-03-24,1.87,2.08,1.865,2.02,2.02,2071490
2026-03-25,2.1,2.25,2.09,2.23,2.23,1432423
2026-03-26,2.21,2.22,2,2.03,2.03,536751
2026-03-27,1.99,2.02,1.955,2,2,642857
2026-03-30,2.1,2.1,1.965,2.04,2.04,304273
2026-03-31,2.01,2.23,1.95,2.2,2.2,949400
2026-04-01,2.35,2.52,2.31,2.5,2.5,970338
2026-04-02,2.72,2.72,2.24,2.33,2.33,1108136
2026-04-07,2.34,2.4,2.27,2.4,2.4,197743
